{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 8, 'labeled': False, 'lipton': 0.28, 'prop-target-estimate': 1.0, 'oracle': 0.28, 'classical': nan, 'supervised': nan, 'iter': 39, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 6350, 'n_target': 50, 'labeled': True, 'classical': 0.075, 'supervised': 0.0075, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 58, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 32, 'labeled': False, 'lipton': 0.21, 'prop-target-estimate': 0.8125, 'oracle': 0.21, 'classical': nan, 'supervised': nan, 'iter': 13, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.035, 'prop-target-estimate': 0.76, 'oracle': 0.035, 'classical': nan, 'supervised': nan, 'iter': 40, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 3150, 'n_target': 50, 'labeled': True, 'classical': 0.085, 'supervised': 0.0125, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 61, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 1550, 'n_target': 50, 'labeled': True, 'classical': 0.0825, 'supervised': 0.03, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 34, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 50, 'n_target': 350, 'labeled': True, 'classical': 0.0275, 'supervised': 0.085, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 58, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 6350, 'n_target': 50, 'labeled': True, 'classical': 0.08, 'supervised': 0.0025, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 39, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 512, 'n_target': 50, 'labeled': False, 'lipton': 0.2875, 'prop-target-estimate': 0.7999999999999999, 'oracle': 0.2875, 'classical': nan, 'supervised': nan, 'iter': 63, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 50, 'n_target': 8, 'labeled': False, 'lipton': 0.345, 'prop-target-estimate': 0.875, 'oracle': 0.345, 'classical': nan, 'supervised': nan, 'iter': 71, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 32, 'labeled': False, 'lipton': 0.485, 'prop-target-estimate': 0.8125, 'oracle': 0.485, 'classical': nan, 'supervised': nan, 'iter': 49, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 2048, 'n_target': 50, 'labeled': False, 'lipton': 0.0125, 'prop-target-estimate': 0.78, 'oracle': 0.0125, 'classical': nan, 'supervised': nan, 'iter': 37, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0059, 'n_source': 64, 'n_target': 50, 'labeled': False, 'lipton': 0.2475, 'prop-target-estimate': 0.64, 'oracle': 0.2475, 'classical': nan, 'supervised': nan, 'iter': 35, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 3150, 'labeled': True, 'classical': 0.01, 'supervised': 0.0175, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 54, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0056, 'n_source': 150, 'n_target': 50, 'labeled': False, 'lipton': 0.405, 'prop-target-estimate': 0.72, 'oracle': 0.405, 'classical': nan, 'supervised': nan, 'iter': 88, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 12750, 'n_target': 50, 'labeled': True, 'classical': 0.085, 'supervised': 0.0, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 35, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 8, 'labeled': False, 'lipton': 0.1125, 'prop-target-estimate': 0.75, 'oracle': 0.1125, 'classical': nan, 'supervised': nan, 'iter': 22, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 256, 'labeled': False, 'lipton': 0.275, 'prop-target-estimate': 0.76171875, 'oracle': 0.275, 'classical': nan, 'supervised': nan, 'iter': 99, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 8, 'labeled': False, 'lipton': 0.415, 'prop-target-estimate': 0.5, 'oracle': 0.415, 'classical': nan, 'supervised': nan, 'iter': 30, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 1550, 'labeled': True, 'classical': 0.0, 'supervised': 0.0525, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 19, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.05, 'prop-target-estimate': 0.68, 'oracle': 0.05, 'classical': nan, 'supervised': nan, 'iter': 57, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 8, 'labeled': False, 'lipton': 0.345, 'prop-target-estimate': 0.625, 'oracle': 0.345, 'classical': nan, 'supervised': nan, 'iter': 35, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 12750, 'labeled': True, 'classical': 0.005, 'supervised': 0.0125, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 29, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 128, 'n_target': 50, 'labeled': False, 'lipton': 0.305, 'prop-target-estimate': 0.7600000000000001, 'oracle': 0.305, 'classical': nan, 'supervised': nan, 'iter': 15, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 8, 'labeled': False, 'lipton': 0.1125, 'prop-target-estimate': 0.75, 'oracle': 0.1125, 'classical': nan, 'supervised': nan, 'iter': 47, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 256, 'labeled': False, 'lipton': 0.14, 'prop-target-estimate': 0.7421875, 'oracle': 0.14, 'classical': nan, 'supervised': nan, 'iter': 12, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 12750, 'labeled': True, 'classical': 0.005, 'supervised': 0.01, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 75, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 32, 'labeled': False, 'lipton': 0.14, 'prop-target-estimate': 0.78125, 'oracle': 0.14, 'classical': nan, 'supervised': nan, 'iter': 16, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 512, 'n_target': 50, 'labeled': False, 'lipton': 0.285, 'prop-target-estimate': 0.72, 'oracle': 0.285, 'classical': nan, 'supervised': nan, 'iter': 18, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 128, 'labeled': False, 'lipton': 0.11, 'prop-target-estimate': 0.703125, 'oracle': 0.11, 'classical': nan, 'supervised': nan, 'iter': 58, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 8, 'labeled': False, 'lipton': 0.1225, 'prop-target-estimate': 0.8750000000000001, 'oracle': 0.1225, 'classical': nan, 'supervised': nan, 'iter': 74, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 64, 'labeled': False, 'lipton': 0.18, 'prop-target-estimate': 0.7968749999999999, 'oracle': 0.18, 'classical': nan, 'supervised': nan, 'iter': 72, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 50, 'n_target': 350, 'labeled': True, 'classical': 0.0225, 'supervised': 0.0775, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 50, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 1550, 'n_target': 50, 'labeled': True, 'classical': 0.0525, 'supervised': 0.025, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 14, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 12750, 'n_target': 50, 'labeled': True, 'classical': 0.075, 'supervised': 0.0, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 99, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 1024, 'n_target': 50, 'labeled': False, 'lipton': 0.2675, 'prop-target-estimate': 0.6, 'oracle': 0.2675, 'classical': nan, 'supervised': nan, 'iter': 66, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 50, 'n_target': 512, 'labeled': False, 'lipton': 0.19, 'prop-target-estimate': 0.7734375, 'oracle': 0.19, 'classical': nan, 'supervised': nan, 'iter': 30, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.22, 'prop-target-estimate': 0.68, 'oracle': 0.22, 'classical': nan, 'supervised': nan, 'iter': 21, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 128, 'n_target': 50, 'labeled': False, 'lipton': 0.2725, 'prop-target-estimate': 0.74, 'oracle': 0.2725, 'classical': nan, 'supervised': nan, 'iter': 33, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0032, 'n_source': 12750, 'n_target': 50, 'labeled': True, 'classical': 0.0775, 'supervised': 0.0025, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 83, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 512, 'n_target': 50, 'labeled': False, 'lipton': 0.0325, 'prop-target-estimate': 0.58, 'oracle': 0.0325, 'classical': nan, 'supervised': nan, 'iter': 94, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 750, 'labeled': True, 'classical': 0.0325, 'supervised': 0.075, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 91, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 350, 'labeled': True, 'classical': 0.02, 'supervised': 0.07, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 3, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 4, 'labeled': False, 'lipton': 0.2775, 'prop-target-estimate': 0.75, 'oracle': 0.2775, 'classical': nan, 'supervised': nan, 'iter': 22, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 32, 'labeled': False, 'lipton': 0.1475, 'prop-target-estimate': 0.75, 'oracle': 0.1475, 'classical': nan, 'supervised': nan, 'iter': 69, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 750, 'n_target': 50, 'labeled': True, 'classical': 0.075, 'supervised': 0.03, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 77, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 128, 'labeled': False, 'lipton': 0.11, 'prop-target-estimate': 0.7734375, 'oracle': 0.11, 'classical': nan, 'supervised': nan, 'iter': 50, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 150, 'n_target': 50, 'labeled': False, 'lipton': 0.09, 'prop-target-estimate': 0.82, 'oracle': 0.09, 'classical': nan, 'supervised': nan, 'iter': 90, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 6350, 'labeled': True, 'classical': 0.0125, 'supervised': 0.015, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 69, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 150, 'labeled': True, 'classical': 0.055, 'supervised': 0.09, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 33, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.3, 'prop-target-estimate': 0.78, 'oracle': 0.3, 'classical': nan, 'supervised': nan, 'iter': 53, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 150, 'labeled': True, 'classical': 0.035, 'supervised': 0.0825, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 30, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 8, 'n_target': 50, 'labeled': False, 'lipton': 0.38, 'prop-target-estimate': 0.8000000000000002, 'oracle': 0.38, 'classical': nan, 'supervised': nan, 'iter': 66, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 2048, 'n_target': 50, 'labeled': False, 'lipton': 0.02, 'prop-target-estimate': 0.74, 'oracle': 0.02, 'classical': nan, 'supervised': nan, 'iter': 51, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 1550, 'n_target': 50, 'labeled': True, 'classical': 0.0975, 'supervised': 0.015, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 12, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 50, 'n_target': 8, 'labeled': False, 'lipton': 0.13, 'prop-target-estimate': 0.875, 'oracle': 0.13, 'classical': nan, 'supervised': nan, 'iter': 3, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 512, 'n_target': 50, 'labeled': False, 'lipton': 0.0325, 'prop-target-estimate': 0.74, 'oracle': 0.0325, 'classical': nan, 'supervised': nan, 'iter': 76, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 350, 'n_target': 50, 'labeled': False, 'lipton': 0.0525, 'prop-target-estimate': 0.76, 'oracle': 0.0525, 'classical': nan, 'supervised': nan, 'iter': 26, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 3150, 'labeled': True, 'classical': 0.0075, 'supervised': 0.0275, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 9, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 12750, 'n_target': 50, 'labeled': True, 'classical': 0.09, 'supervised': 0.0, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 42, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 12750, 'n_target': 50, 'labeled': True, 'classical': 0.0625, 'supervised': 0.0, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 5, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 64, 'labeled': False, 'lipton': 0.235, 'prop-target-estimate': 0.6875, 'oracle': 0.235, 'classical': nan, 'supervised': nan, 'iter': 14, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 64, 'labeled': False, 'lipton': 0.3, 'prop-target-estimate': 0.71875, 'oracle': 0.3, 'classical': nan, 'supervised': nan, 'iter': 97, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 750, 'n_target': 50, 'labeled': True, 'classical': 0.08, 'supervised': 0.01, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 37, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 512, 'n_target': 50, 'labeled': False, 'lipton': 0.04, 'prop-target-estimate': 0.74, 'oracle': 0.04, 'classical': nan, 'supervised': nan, 'iter': 97, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 3150, 'labeled': True, 'classical': 0.005, 'supervised': 0.0175, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 75, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 2048, 'n_target': 50, 'labeled': False, 'lipton': 0.015, 'prop-target-estimate': 0.76, 'oracle': 0.015, 'classical': nan, 'supervised': nan, 'iter': 15, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 750, 'labeled': True, 'classical': 0.0175, 'supervised': 0.09, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 72, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 1550, 'n_target': 50, 'labeled': True, 'classical': 0.0875, 'supervised': 0.0075, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 11, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 150, 'n_target': 50, 'labeled': False, 'lipton': 0.275, 'prop-target-estimate': 0.68, 'oracle': 0.275, 'classical': nan, 'supervised': nan, 'iter': 69, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 6350, 'labeled': True, 'classical': 0.0025, 'supervised': 0.0175, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 60, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 512, 'n_target': 50, 'labeled': False, 'lipton': 0.02, 'prop-target-estimate': 0.8, 'oracle': 0.02, 'classical': nan, 'supervised': nan, 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 6350, 'labeled': True, 'classical': 0.0025, 'supervised': 0.02, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 19, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.0725, 'prop-target-estimate': 0.76, 'oracle': 0.0725, 'classical': nan, 'supervised': nan, 'iter': 63, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 16, 'labeled': False, 'lipton': 0.3825, 'prop-target-estimate': 0.5625, 'oracle': 0.3825, 'classical': nan, 'supervised': nan, 'iter': 6, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 4, 'n_target': 50, 'labeled': False, 'lipton': 0.42, 'prop-target-estimate': 0.88, 'oracle': 0.42, 'classical': nan, 'supervised': nan, 'iter': 45, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.14, 'prop-target-estimate': 0.78, 'oracle': 0.14, 'classical': nan, 'supervised': nan, 'iter': 51, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0032, 'n_source': 50, 'n_target': 64, 'labeled': False, 'lipton': 0.1275, 'prop-target-estimate': 0.765625, 'oracle': 0.1275, 'classical': nan, 'supervised': nan, 'iter': 26, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 12750, 'n_target': 50, 'labeled': True, 'classical': 0.075, 'supervised': 0.0025, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 99, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 64, 'n_target': 50, 'labeled': False, 'lipton': 0.15, 'prop-target-estimate': 0.8, 'oracle': 0.15, 'classical': nan, 'supervised': nan, 'iter': 30, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 64, 'n_target': 50, 'labeled': False, 'lipton': 0.175, 'prop-target-estimate': 0.7, 'oracle': 0.175, 'classical': nan, 'supervised': nan, 'iter': 21, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 350, 'labeled': True, 'classical': 0.0475, 'supervised': 0.085, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 35, 'setup': 'decreasing-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 50, 'n_target': 3150, 'labeled': True, 'classical': 0.0075, 'supervised': 0.0275, 'lipton': nan, 'oracle': nan, 'prop-target-estimate': nan, 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.1775, 'prop-target-estimate': 0.72, 'oracle': 0.1775, 'classical': nan, 'supervised': nan, 'iter': 32, 'setup': 'constant-prop-source'}
